val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,val_MASE,epoch,step,train_loss_epoch,train_SMAPE_epoch,train_MAE_epoch,train_RMSE_epoch,train_MAPE_epoch,train_MASE_epoch,train_loss_step,train_SMAPE_step,train_MAE_step,train_RMSE_step,train_MAPE_step,train_MASE_step
,,,,,,15,143,-0.02748604491353035,0.8527598977088928,0.1155758947134018,0.14502428472042084,70055.8984375,1.345034122467041,,,,,,
,,,,,,16,149,,,,,,,-0.06366737186908722,0.8842382431030273,0.11099663376808167,0.14158105850219727,255811.78125,1.294677734375
-0.04390658810734749,0.8388214111328125,0.1147853285074234,0.14399360120296478,88143.3515625,1.3344146013259888,16,152,,,,,,,,,,,,
,,,,,,16,152,-0.03664466738700867,0.8508453369140625,0.11580587923526764,0.14488525688648224,76076.5234375,1.3513538837432861,,,,,,
-0.019080985337495804,0.8433730602264404,0.11559964716434479,0.14519767463207245,84398.2421875,1.344862461090088,17,161,,,,,,,,,,,,
,,,,,,17,161,-0.04143931716680527,0.8452587127685547,0.11485375463962555,0.14410409331321716,88114.140625,1.3339890241622925,,,,,,
-0.06246626377105713,0.8448761105537415,0.11489592492580414,0.14409272372722626,65654.4140625,1.3320766687393188,18,170,,,,,,,,,,,,
,,,,,,18,170,-0.04189782589673996,0.8323613405227661,0.11519810557365417,0.14394167065620422,88231.015625,1.3362278938293457,,,,,,
0.001828546286560595,0.8532295823097229,0.11712070554494858,0.14664071798324585,67968.59375,1.3619418144226074,19,179,,,,,,,,,,,,
,,,,,,19,179,-0.0818869099020958,0.8404357433319092,0.11405801773071289,0.14342448115348816,62267.9453125,1.3267886638641357,,,,,,
-0.02460028976202011,0.8479263782501221,0.11632601171731949,0.1456068903207779,88129.0234375,1.350846290588379,20,188,,,,,,,,,,,,
,,,,,,20,188,-0.03881608694791794,0.8462843298912048,0.11556921899318695,0.14475417137145996,73700.5859375,1.340322494506836,,,,,,
-0.04618436470627785,0.8493067622184753,0.11561838537454605,0.14424441754817963,87844.171875,1.343902826309204,21,197,,,,,,,,,,,,
,,,,,,21,197,-0.058358948677778244,0.843653678894043,0.11514156311750412,0.14455467462539673,74306.28125,1.3379465341567993,,,,,,
,,,,,,22,199,,,,,,,-0.2520904541015625,0.9152069687843323,0.10940871387720108,0.13791006803512573,190054.15625,1.2741748094558716
-0.0642123594880104,0.8473075032234192,0.11473532766103745,0.14381812512874603,76898.34375,1.332520604133606,22,206,,,,,,,,,,,,
,,,,,,22,206,-0.04183770716190338,0.839500904083252,0.11560732871294022,0.14534835517406464,81218.484375,1.3429127931594849,,,,,,
-0.05962243303656578,0.8445858359336853,0.11501368135213852,0.1440540850162506,77769.7890625,1.3371745347976685,23,215,,,,,,,,,,,,
,,,,,,23,215,-0.06198861822485924,0.8378682732582092,0.11491044610738754,0.144173726439476,84324.84375,1.3336400985717773,,,,,,
-0.059458017349243164,0.8549352884292603,0.1159415915608406,0.14498384296894073,77584.3671875,1.3504934310913086,24,224,,,,,,,,,,,,
,,,,,,24,224,-0.0683891698718071,0.8413435816764832,0.11420350521802902,0.14368321001529694,87820.7421875,1.3271926641464233,,,,,,
-0.09515292942523956,0.8500438928604126,0.11478212475776672,0.14282745122909546,63388.875,1.334946870803833,25,233,,,,,,,,,,,,
,,,,,,25,233,-0.051511868834495544,0.8480006456375122,0.1157514676451683,0.1455887109041214,88057.6484375,1.348138451576233,,,,,,
-0.08932367712259293,0.8453562259674072,0.11461576074361801,0.14333075284957886,73251.5703125,1.3316766023635864,26,242,,,,,,,,,,,,
,,,,,,26,242,-0.051819249987602234,0.843583345413208,0.11578916013240814,0.14499430358409882,73818.234375,1.3460434675216675,,,,,,
,,,,,,27,249,,,,,,,-0.01920071244239807,0.8493666052818298,0.11743886768817902,0.14428924024105072,100852.828125,1.3731138706207275
-0.045182179659605026,0.8472762703895569,0.11574092507362366,0.14546489715576172,66520.53125,1.345989465713501,27,251,,,,,,,,,,,,
,,,,,,27,251,-0.09716770052909851,0.8331797122955322,0.11446639895439148,0.14275476336479187,68708.21875,1.3314671516418457,,,,,,
-0.05311201140284538,0.8439764380455017,0.11609826982021332,0.14562317728996277,74365.1796875,1.3495261669158936,28,260,,,,,,,,,,,,
,,,,,,28,260,-0.07785208523273468,0.853046715259552,0.1156899556517601,0.144920215010643,88072.1953125,1.3376622200012207,,,,,,
-0.06681779026985168,0.8465642929077148,0.11566807329654694,0.14523030817508698,81203.5625,1.3449008464813232,29,269,,,,,,,,,,,,
,,,,,,29,269,-0.0570596382021904,0.8412840962409973,0.11565586924552917,0.14506477117538452,73791.09375,1.3456066846847534,,,,,,
-0.06935741007328033,0.8478514552116394,0.11558934301137924,0.14514970779418945,82013.9765625,1.34446120262146,30,278,,,,,,,,,,,,
,,,,,,30,278,-0.0832248330116272,0.8364315032958984,0.11448196321725845,0.14359824359416962,79683.203125,1.3287774324417114,,,,,,
-0.09612203389406204,0.8410287499427795,0.11539897322654724,0.14483529329299927,63365.52734375,1.343475341796875,31,287,,,,,,,,,,,,
,,,,,,31,287,-0.12232904881238937,0.8451600074768066,0.11400410532951355,0.14311888813972473,88151.5,1.3248709440231323,,,,,,
-0.13046884536743164,0.8385002613067627,0.11427872627973557,0.14252682030200958,73723.0234375,1.3294897079467773,32,296,,,,,,,,,,,,
,,,,,,32,296,-0.09158888459205627,0.8451186418533325,0.11494439095258713,0.1437917947769165,86003.09375,1.3395119905471802,,,,,,
,,,,,,33,299,,,,,,,-0.3588191270828247,0.8081163167953491,0.10243973881006241,0.12797649204730988,0.9774210453033447,1.1943150758743286
-0.13909010589122772,0.8395878672599792,0.11402298510074615,0.14311960339546204,88086.578125,1.3224306106567383,33,305,,,,,,,,,,,,
,,,,,,33,305,-0.10242394357919693,0.8486279845237732,0.11467605084180832,0.14354054629802704,76964.859375,1.3371384143829346,,,,,,
-0.10965748876333237,0.8468782305717468,0.11458010226488113,0.1439216285943985,88086.0,1.329991340637207,34,314,,,,,,,,,,,,
,,,,,,34,314,-0.10939150303602219,0.837923526763916,0.11500440537929535,0.143925279378891,55150.29296875,1.3361107110977173,,,,,,
-0.10885363817214966,0.8495905995368958,0.11500301957130432,0.14358046650886536,66229.609375,1.3379061222076416,35,323,,,,,,,,,,,,
,,,,,,35,323,-0.12162785977125168,0.8323985934257507,0.1143190860748291,0.14323197305202484,59418.0,1.333191990852356,,,,,,
-0.12254203855991364,0.8367747068405151,0.11449947953224182,0.14360496401786804,84459.8046875,1.3302892446517944,36,332,,,,,,,,,,,,
,,,,,,36,332,-0.07384713739156723,0.8441789150238037,0.11632522195577621,0.1455039381980896,88026.8046875,1.3550022840499878,,,,,,
-0.12669043242931366,0.8406984806060791,0.11446787416934967,0.14375460147857666,75929.5859375,1.3308045864105225,37,341,,,,,,,,,,,,
,,,,,,37,341,-0.14917223155498505,0.8402565121650696,0.11476162821054459,0.14281046390533447,73826.7578125,1.3356655836105347,,,,,,
,,,,,,38,349,,,,,,,-0.07213367521762848,0.8083970546722412,0.11245886981487274,0.1477910876274109,90305.03125,1.2652968168258667
-0.11644297093153,0.8443467617034912,0.11445394158363342,0.14376212656497955,88075.6953125,1.331035852432251,38,350,,,,,,,,,,,,
,,,,,,38,350,-0.09564975649118423,0.8526307344436646,0.11569643020629883,0.1447441577911377,60049.70703125,1.3459782600402832,,,,,,
-0.11540371924638748,0.8407261371612549,0.11487153172492981,0.14369577169418335,60258.53515625,1.3362540006637573,39,359,,,,,,,,,,,,
,,,,,,39,359,-0.09221766889095306,0.8430544137954712,0.11590640991926193,0.14514465630054474,69498.734375,1.3440709114074707,,,,,,
-0.12710624933242798,0.8389602303504944,0.11540714651346207,0.14464126527309418,88075.5,1.3425405025482178,40,368,,,,,,,,,,,,
,,,,,,40,368,-0.16616548597812653,0.848151445388794,0.11408165842294693,0.1430377960205078,84258.90625,1.3269333839416504,,,,,,
-0.10992543399333954,0.8503066897392273,0.11651047319173813,0.14526110887527466,81673.2265625,1.3545894622802734,41,377,,,,,,,,,,,,
,,,,,,41,377,-0.18019013106822968,0.8334351778030396,0.11418808996677399,0.1426977962255478,81174.5546875,1.325972318649292,,,,,,
-0.15214985609054565,0.842247486114502,0.11502429842948914,0.14416947960853577,77443.546875,1.3375152349472046,42,386,,,,,,,,,,,,
,,,,,,42,386,-0.15875659883022308,0.8401714563369751,0.1143517792224884,0.142768993973732,88070.796875,1.3237584829330444,,,,,,
-0.16618835926055908,0.8313425779342651,0.1144988015294075,0.14383912086486816,73711.0703125,1.3271212577819824,43,395,,,,,,,,,,,,
,,,,,,43,395,-0.16771723330020905,0.8381691575050354,0.11412373930215836,0.1437319666147232,81113.5390625,1.3264679908752441,,,,,,
,,,,,,44,399,,,,,,,0.15215453505516052,0.9020949602127075,0.12374795228242874,0.15558890998363495,101239.421875,1.4506889581680298
-0.14314915239810944,0.8502915501594543,0.11585181206464767,0.14467093348503113,64682.828125,1.3491322994232178,44,404,,,,,,,,,,,,
,,,,,,44,404,-0.12882375717163086,0.8421130180358887,0.11566337198019028,0.14449596405029297,72211.28125,1.3464707136154175,,,,,,
-0.1865047663450241,0.8427188992500305,0.11407824605703354,0.14271023869514465,88072.453125,1.327944278717041,45,413,,,,,,,,,,,,
,,,,,,45,413,-0.13751283288002014,0.8410896062850952,0.116054467856884,0.1448831856250763,77756.484375,1.3526487350463867,,,,,,
-0.1780984103679657,0.8410866856575012,0.11446981877088547,0.14314106106758118,88071.1484375,1.3272830247879028,46,422,,,,,,,,,,,,
,,,,,,46,422,-0.1754085272550583,0.845999538898468,0.11520317196846008,0.1444714516401291,88171.8671875,1.3396767377853394,,,,,,
-0.163929283618927,0.8497062921524048,0.11460842192173004,0.14419502019882202,75919.90625,1.3351707458496094,47,431,,,,,,,,,,,,
,,,,,,47,431,-0.16019941866397858,0.8479891419410706,0.11520057171583176,0.1443731188774109,81171.1328125,1.336134433746338,,,,,,
-0.16847847402095795,0.8329987525939941,0.11497551947832108,0.1440984457731247,72013.9765625,1.3338123559951782,48,440,,,,,,,,,,,,
,,,,,,48,440,-0.1964453011751175,0.841425359249115,0.11369887739419937,0.1423594206571579,87905.75,1.3222472667694092,,,,,,
,,,,,,49,449,,,,,,,-0.3474835753440857,0.8117262721061707,0.11020024120807648,0.1349264681339264,31994.125,1.2916443347930908
-0.15400701761245728,0.8553813099861145,0.1156252771615982,0.14560484886169434,84349.21875,1.342705249786377,49,449,,,,,,,,,,,,
,,,,,,49,449,-0.17075027525424957,0.8429089784622192,0.1154707670211792,0.14477574825286865,70469.1171875,1.3434120416641235,,,,,,
-0.1752474159002304,0.8450706005096436,0.11514922976493835,0.14446789026260376,82277.9921875,1.3404080867767334,50,458,,,,,,,,,,,,
,,,,,,50,458,-0.19022774696350098,0.8544585704803467,0.11541047692298889,0.14442583918571472,74043.03125,1.3466252088546753,,,,,,
-0.20013384521007538,0.8413410782814026,0.11455755680799484,0.1433626115322113,88072.8359375,1.3325132131576538,51,467,,,,,,,,,,,,
,,,,,,51,467,-0.17747563123703003,0.8368764519691467,0.11527693271636963,0.14477020502090454,75869.71875,1.3368991613388062,,,,,,
-0.2041117548942566,0.8543525338172913,0.11575766652822495,0.14432108402252197,77929.6484375,1.3451523780822754,52,476,,,,,,,,,,,,
,,,,,,52,476,-0.19825561344623566,0.8447434902191162,0.1149834543466568,0.14403939247131348,82319.171875,1.3400670289993286,,,,,,
-0.22835010290145874,0.8409469127655029,0.11532870680093765,0.1434834748506546,88072.3671875,1.3409583568572998,53,485,,,,,,,,,,,,
,,,,,,53,485,-0.2014886885881424,0.8366520404815674,0.11494874954223633,0.1442665010690689,81612.7890625,1.3351579904556274,,,,,,
-0.1895439177751541,0.8604826331138611,0.1161177009344101,0.145670548081398,76829.6171875,1.3503812551498413,54,494,,,,,,,,,,,,
,,,,,,54,494,-0.21297867596149445,0.842619776725769,0.11496664583683014,0.14447221159934998,69960.546875,1.3387336730957031,,,,,,
,,,,,,55,499,,,,,,,-0.010651543736457825,0.8423995971679688,0.11444079130887985,0.15245290100574493,232941.34375,1.3436634540557861
-0.22220811247825623,0.8494521379470825,0.11528202146291733,0.14445404708385468,88068.796875,1.3433070182800293,55,503,,,,,,,,,,,,
,,,,,,55,503,-0.2015780806541443,0.8474761843681335,0.11609241366386414,0.1456587016582489,88052.421875,1.350203514099121,,,,,,
-0.2662135362625122,0.8380230665206909,0.11374398320913315,0.1431351900100708,88068.34375,1.3225350379943848,56,512,,,,,,,,,,,,
,,,,,,56,512,-0.22937093675136566,0.8368926048278809,0.1151261031627655,0.1447390764951706,88212.6328125,1.3357707262039185,,,,,,
-0.23271329700946808,0.8470240831375122,0.11601323634386063,0.14505532383918762,84451.0234375,1.3463692665100098,57,521,,,,,,,,,,,,
,,,,,,57,521,-0.217852383852005,0.8484781980514526,0.11585092544555664,0.14515191316604614,88175.046875,1.350477695465088,,,,,,
-0.24554811418056488,0.836952269077301,0.11539753526449203,0.14497675001621246,61906.578125,1.3412210941314697,58,530,,,,,,,,,,,,
,,,,,,58,530,-0.23102018237113953,0.8516221642494202,0.11556361615657806,0.14541152119636536,81829.34375,1.3436262607574463,,,,,,
-0.27267253398895264,0.8486913442611694,0.11474557965993881,0.14257177710533142,70092.7578125,1.3364663124084473,59,539,,,,,,,,,,,,
,,,,,,59,539,-0.2646692097187042,0.8511207699775696,0.11479992419481277,0.1439160704612732,84407.0,1.3339258432388306,,,,,,
-0.26106446981430054,0.8535500168800354,0.1158989667892456,0.14529912173748016,88076.15625,1.3502535820007324,60,548,,,,,,,,,,,,
,,,,,,60,548,-0.24621473252773285,0.8500798940658569,0.11555182933807373,0.14533179998397827,71024.921875,1.3404712677001953,,,,,,
,,,,,,61,549,,,,,,,0.04718752205371857,0.9515233039855957,0.13143232464790344,0.16219507157802582,89997.7109375,1.500441551208496
-0.26638364791870117,0.8573431968688965,0.11637166887521744,0.1456967443227768,88081.5546875,1.3572368621826172,61,557,,,,,,,,,,,,
,,,,,,61,557,-0.2867748439311981,0.8490947484970093,0.11467266082763672,0.14364047348499298,75885.21875,1.3338576555252075,,,,,,
-0.28523099422454834,0.8597204685211182,0.11534811556339264,0.14452175796031952,84464.1640625,1.3404700756072998,62,566,,,,,,,,,,,,
,,,,,,62,566,-0.2731231451034546,0.8502099514007568,0.11577583849430084,0.1454630047082901,75865.875,1.348312497138977,,,,,,
-0.32556626200675964,0.8477218747138977,0.11501448601484299,0.14343233406543732,84361.453125,1.338815689086914,63,575,,,,,,,,,,,,
,,,,,,63,575,-0.3125622272491455,0.844655454158783,0.11434822529554367,0.14316688477993011,75859.96875,1.3293588161468506,,,,,,
-0.3031417429447174,0.8501230478286743,0.1158650815486908,0.14556707441806793,62206.14453125,1.3500561714172363,64,584,,,,,,,,,,,,
,,,,,,64,584,-0.30975714325904846,0.8504208326339722,0.1151650995016098,0.14430521428585052,88105.3984375,1.3397988080978394,,,,,,
-0.3286391794681549,0.8444533944129944,0.11447909474372864,0.14396995306015015,52754.703125,1.3310421705245972,65,593,,,,,,,,,,,,
,,,,,,65,593,-0.3196789026260376,0.8487886190414429,0.1151851937174797,0.14418940246105194,88364.984375,1.3388009071350098,,,,,,
,,,,,,66,599,,,,,,,-0.342403769493103,0.8782750368118286,0.12367930263280869,0.15171542763710022,173711.703125,1.4395763874053955
-0.3496975898742676,0.8464066982269287,0.11476091295480728,0.14368265867233276,86013.4453125,1.3355333805084229,66,602,,,,,,,,,,,,
,,,,,,66,602,-0.3352069556713104,0.8424657583236694,0.11461292207241058,0.14404147863388062,87708.6328125,1.3346868753433228,,,,,,
-0.350105881690979,0.847912073135376,0.11471346020698547,0.14401298761367798,88087.359375,1.33388090133667,67,611,,,,,,,,,,,,
,,,,,,67,611,-0.3481093645095825,0.8437401056289673,0.11507781594991684,0.1443103849887848,58896.39453125,1.339673638343811,,,,,,
-0.3590850234031677,0.8463084697723389,0.11550287157297134,0.14461177587509155,88081.6015625,1.3410900831222534,68,620,,,,,,,,,,,,
,,,,,,68,620,-0.34790971875190735,0.8461453318595886,0.11580310761928558,0.1451723575592041,88082.0859375,1.3483096361160278,,,,,,
-0.35480621457099915,0.844160258769989,0.1161617860198021,0.14501553773880005,81192.90625,1.3521792888641357,69,629,,,,,,,,,,,,
,,,,,,69,629,-0.3574873208999634,0.8427325487136841,0.11570283770561218,0.1449352651834488,51606.04296875,1.345152497291565,,,,,,
-0.40875691175460815,0.8459848165512085,0.11504517495632172,0.1435549259185791,87808.5078125,1.3431795835494995,70,638,,,,,,,,,,,,
,,,,,,70,638,-0.3579460680484772,0.8504019379615784,0.11664697527885437,0.1459435075521469,87918.96875,1.3541369438171387,,,,,,
-0.397830069065094,0.8471088409423828,0.11530522257089615,0.14456680417060852,57572.078125,1.3399240970611572,71,647,,,,,,,,,,,,
,,,,,,71,647,-0.4155544340610504,0.8459526896476746,0.11411644518375397,0.14280778169631958,88092.2578125,1.3277125358581543,,,,,,
,,,,,,72,649,,,,,,,-0.5737419128417969,0.7400850057601929,0.09908557683229446,0.12806980311870575,187668.140625,1.1329035758972168
-0.42536547780036926,0.8373551964759827,0.11397833377122879,0.14331796765327454,88037.1484375,1.3270533084869385,72,656,,,,,,,,,,,,
,,,,,,72,656,-0.39500129222869873,0.8468552827835083,0.11589939147233963,0.14528819918632507,88010.9296875,1.3479400873184204,,,,,,
-0.4164322316646576,0.8413474559783936,0.1151857003569603,0.1442764401435852,72582.140625,1.340950608253479,73,665,,,,,,,,,,,,
,,,,,,73,665,-0.4084053039550781,0.8369687795639038,0.11554470658302307,0.14525501430034637,72779.3515625,1.3462443351745605,,,,,,
-0.458063006401062,0.845271646976471,0.11456120014190674,0.1435839682817459,75793.90625,1.3311619758605957,74,674,,,,,,,,,,,,
,,,,,,74,674,-0.42726895213127136,0.8441525101661682,0.11485472321510315,0.1440262347459793,84300.7890625,1.3403102159500122,,,,,,
-0.4499456584453583,0.8293840289115906,0.11458507925271988,0.14397744834423065,75762.8359375,1.3321890830993652,75,683,,,,,,,,,,,,
,,,,,,75,683,-0.43935611844062805,0.8522332906723022,0.11559858918190002,0.144426628947258,84615.7421875,1.34675931930542,,,,,,
-0.4595801532268524,0.8478966355323792,0.1156855970621109,0.14494183659553528,75455.9453125,1.3398995399475098,76,692,,,,,,,,,,,,
,,,,,,76,692,-0.4527897834777832,0.8414945602416992,0.11535108089447021,0.14461001753807068,72064.5390625,1.3393666744232178,,,,,,
,,,,,,77,699,,,,,,,-0.5983813405036926,0.7553019523620605,0.10111510753631592,0.12911705672740936,265298.25,1.1815588474273682
-0.4717523157596588,0.8438687920570374,0.11448881030082703,0.14321425557136536,68770.0546875,1.3312519788742065,77,701,,,,,,,,,,,,
,,,,,,77,701,-0.4622226357460022,0.8519876003265381,0.1151120662689209,0.1442931592464447,62653.7578125,1.3364442586898804,,,,,,
-0.47528254985809326,0.8384899497032166,0.1144549697637558,0.14311836659908295,87529.265625,1.3316658735275269,78,710,,,,,,,,,,,,
,,,,,,78,710,-0.47545602917671204,0.8418142795562744,0.11465300619602203,0.14316916465759277,64238.8125,1.3341431617736816,,,,,,
-0.4799436032772064,0.840904951095581,0.11435120552778244,0.14395637810230255,59389.5078125,1.3269119262695312,79,719,,,,,,,,,,,,
,,,,,,79,719,-0.47678688168525696,0.8405290842056274,0.11430014669895172,0.14374543726444244,81315.9140625,1.328147053718567,,,,,,
-0.4831598699092865,0.8438262343406677,0.11464004963636398,0.1436711996793747,87413.2265625,1.3313515186309814,80,728,,,,,,,,,,,,
,,,,,,80,728,-0.4695151746273041,0.8486546874046326,0.11518152803182602,0.14454755187034607,71755.1640625,1.343922734260559,,,,,,
-0.4764566421508789,0.8455442190170288,0.1154344454407692,0.1444191187620163,87311.4375,1.3432711362838745,81,737,,,,,,,,,,,,
,,,,,,81,737,-0.4660654664039612,0.8377448916435242,0.11606326699256897,0.14548593759536743,80859.2890625,1.3480843305587769,,,,,,
-0.5092880725860596,0.8335534930229187,0.11287471652030945,0.1413915753364563,63181.53515625,1.3158024549484253,82,746,,,,,,,,,,,,
,,,,,,82,746,-0.4796789884567261,0.8432047963142395,0.11492572724819183,0.1440684199333191,69175.7734375,1.3384790420532227,,,,,,
,,,,,,83,749,,,,,,,-0.5692833065986633,0.838458240032196,0.10748543590307236,0.13385850191116333,233933.375,1.2542065382003784
-0.4871588349342346,0.839479386806488,0.11479225754737854,0.14430919289588928,72948.3125,1.3358111381530762,83,755,,,,,,,,,,,,
,,,,,,83,755,-0.49078336358070374,0.8406475782394409,0.11447867751121521,0.14318735897541046,87276.0078125,1.3308407068252563,,,,,,
-0.49195337295532227,0.8466376662254333,0.11415105313062668,0.14337760210037231,87017.9609375,1.3283108472824097,84,764,,,,,,,,,,,,
,,,,,,84,764,-0.5070292949676514,0.8395434617996216,0.11357981711626053,0.14193665981292725,85359.7578125,1.3209431171417236,,,,,,
-0.48815271258354187,0.8390882015228271,0.11460963636636734,0.14357668161392212,86969.4765625,1.3291175365447998,85,773,,,,,,,,,,,,
,,,,,,85,773,-0.48901236057281494,0.8386774659156799,0.11520911753177643,0.144296795129776,87212.65625,1.3389307260513306,,,,,,
-0.5094982981681824,0.8333708047866821,0.11377794295549393,0.14138196408748627,74252.6328125,1.3205996751785278,86,782,,,,,,,,,,,,
,,,,,,86,782,-0.48359647393226624,0.8347160220146179,0.11542674154043198,0.14512601494789124,86802.7265625,1.3404395580291748,,,,,,
-0.5061234831809998,0.8396739959716797,0.11393356323242188,0.14245206117630005,86809.8203125,1.3244343996047974,87,791,,,,,,,,,,,,
,,,,,,87,791,-0.5031002759933472,0.8337578773498535,0.11340527981519699,0.14204001426696777,75843.890625,1.3160380125045776,,,,,,
,,,,,,88,799,,,,,,,-0.5733460187911987,0.7597702145576477,0.10341519117355347,0.13549105823040009,114558.4453125,1.1909078359603882
-0.4940955340862274,0.8338243961334229,0.11512991040945053,0.14400959014892578,45726.40625,1.3370929956436157,88,800,,,,,,,,,,,,
,,,,,,88,800,-0.4978901147842407,0.8395020961761475,0.11475767195224762,0.14360974729061127,83899.609375,1.3358418941497803,,,,,,
-0.4944526255130768,0.8383052349090576,0.1148369312286377,0.14360098540782928,68095.1953125,1.334656000137329,89,809,,,,,,,,,,,,
,,,,,,89,809,-0.49100261926651,0.8461664915084839,0.11489931493997574,0.14370959997177124,80598.5546875,1.3407654762268066,,,,,,
-0.48055505752563477,0.8434365391731262,0.11604145169258118,0.1453433781862259,80821.71875,1.3498040437698364,90,818,,,,,,,,,,,,
,,,,,,90,818,-0.49093955755233765,0.8458368182182312,0.11576119810342789,0.14488014578819275,86121.6171875,1.3444634675979614,,,,,,
-0.5147960186004639,0.8285850882530212,0.11225541681051254,0.14053864777088165,62493.16015625,1.3076629638671875,91,827,,,,,,,,,,,,
,,,,,,91,827,-0.49255815148353577,0.8229823708534241,0.11465316265821457,0.14377130568027496,80588.484375,1.3345168828964233,,,,,,
-0.5005730390548706,0.8387501239776611,0.11399984359741211,0.14321787655353546,86409.7265625,1.3243218660354614,92,836,,,,,,,,,,,,
