val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,val_MASE,epoch,step,train_loss_epoch,train_SMAPE_epoch,train_MAE_epoch,train_RMSE_epoch,train_MAPE_epoch,train_MASE_epoch,train_loss_step,train_SMAPE_step,train_MAE_step,train_RMSE_step,train_MAPE_step,train_MASE_step
,,,,,,17,161,-0.6591563820838928,0.7148729562759399,0.094199039041996,0.11937078088521957,48490.51953125,1.0857477188110352,,,,,,
-0.6601307392120361,0.7115119695663452,0.09357445687055588,0.11908713728189468,67676.28125,1.0789188146591187,18,170,,,,,,,,,,,,
,,,,,,18,170,-0.6402708888053894,0.7085243463516235,0.0949467122554779,0.12092513591051102,70041.4296875,1.092652678489685,,,,,,
-0.6635722517967224,0.7149333357810974,0.09392443299293518,0.11938317865133286,70018.2109375,1.0815106630325317,19,179,,,,,,,,,,,,
,,,,,,19,179,-0.6609694957733154,0.7098672986030579,0.09335620701313019,0.11909560114145279,59764.40234375,1.072801947593689,,,,,,
-0.6600959300994873,0.7013394832611084,0.09312965720891953,0.11892643570899963,69491.8046875,1.0691899061203003,20,188,,,,,,,,,,,,
,,,,,,20,188,-0.646300196647644,0.7007733583450317,0.0938589870929718,0.12052582204341888,62496.5546875,1.0793778896331787,,,,,,
-0.6577939391136169,0.7055493593215942,0.09376216679811478,0.11955934017896652,57323.09765625,1.0772985219955444,21,197,,,,,,,,,,,,
,,,,,,21,197,-0.6563310027122498,0.7027394771575928,0.09377577900886536,0.11988653242588043,66297.4609375,1.0761760473251343,,,,,,
,,,,,,22,199,,,,,,,-0.6636812686920166,0.7036724090576172,0.09124830365180969,0.11796756088733673,0.993191123008728,1.0555304288864136
-0.6629563570022583,0.708573579788208,0.09335333853960037,0.11927641928195953,64464.546875,1.072792887687683,22,206,,,,,,,,,,,,
,,,,,,22,206,-0.6541399955749512,0.7094998359680176,0.09399516135454178,0.11995593458414078,69283.9453125,1.079825758934021,,,,,,
-0.6544296145439148,0.7141025066375732,0.09382014721632004,0.12041780352592468,69542.8203125,1.0789895057678223,23,215,,,,,,,,,,,,
,,,,,,23,215,-0.6687656044960022,0.7027459740638733,0.0926959365606308,0.11855962872505188,68110.421875,1.068890929222107,,,,,,
-0.6598196625709534,0.7180288434028625,0.09385427087545395,0.11966036260128021,68545.5390625,1.0798648595809937,24,224,,,,,,,,,,,,
,,,,,,24,224,-0.648809552192688,0.7063809037208557,0.09386443346738815,0.12069172412157059,71955.796875,1.0768929719924927,,,,,,
-0.6747051477432251,0.7047213315963745,0.09176541864871979,0.11820059269666672,68598.84375,1.0574650764465332,25,233,,,,,,,,,,,,
,,,,,,25,233,-0.6549851894378662,0.7233654260635376,0.09472151845693588,0.12068435549736023,70396.453125,1.0855302810668945,,,,,,
-0.672353208065033,0.7058071494102478,0.09304042160511017,0.11928750574588776,70572.9375,1.064738154411316,26,242,,,,,,,,,,,,
,,,,,,26,242,-0.6708732843399048,0.7032971978187561,0.09264948964118958,0.11823819577693939,71314.8046875,1.0637351274490356,,,,,,
,,,,,,27,249,,,,,,,-0.5954607129096985,0.6934899687767029,0.09937964379787445,0.12743781507015228,12157.162109375,1.1176131963729858
-0.6659272909164429,0.7082954049110413,0.09278997778892517,0.11891051381826401,68434.9140625,1.0643935203552246,27,251,,,,,,,,,,,,
,,,,,,27,251,-0.6836435198783875,0.6987452507019043,0.09176663309335709,0.11787041276693344,72378.21875,1.0547378063201904,,,,,,
-0.6862614154815674,0.7099562287330627,0.0927739143371582,0.1178501695394516,59921.3671875,1.0648601055145264,28,260,,,,,,,,,,,,
,,,,,,28,260,-0.664348840713501,0.7132661938667297,0.09313532710075378,0.11938154697418213,63958.390625,1.067673921585083,,,,,,
-0.6701998114585876,0.7026801705360413,0.0928225964307785,0.11892937123775482,54451.51953125,1.0678281784057617,29,269,,,,,,,,,,,,
,,,,,,29,269,-0.6689932346343994,0.7106447815895081,0.09337211400270462,0.1194581463932991,70951.6171875,1.0736656188964844,,,,,,
-0.6705273389816284,0.7167187929153442,0.09295370429754257,0.11928285658359528,71775.0625,1.0656712055206299,30,278,,,,,,,,,,,,
,,,,,,30,278,-0.6680912971496582,0.6971311569213867,0.09261858463287354,0.11931175738573074,65830.953125,1.0624065399169922,,,,,,
-0.6677184104919434,0.7078346610069275,0.09381067752838135,0.12024339288473129,63012.6953125,1.0735554695129395,31,287,,,,,,,,,,,,
,,,,,,31,287,-0.6608707904815674,0.7114657163619995,0.09371116757392883,0.12011933326721191,71878.8671875,1.077056884765625,,,,,,
-0.679314911365509,0.6963227987289429,0.09238278865814209,0.11818446218967438,59769.9453125,1.0611450672149658,32,296,,,,,,,,,,,,
,,,,,,32,296,-0.6686781644821167,0.7061282396316528,0.09325345605611801,0.11910469084978104,72482.7578125,1.0731627941131592,,,,,,
,,,,,,33,299,,,,,,,-0.5193669199943542,0.7834757566452026,0.10669688135385513,0.137788325548172,1.0401828289031982,1.2075906991958618
-0.6704980134963989,0.703068196773529,0.09285717457532883,0.11916034668684006,66528.71875,1.0671504735946655,33,305,,,,,,,,,,,,
,,,,,,33,305,-0.6609094142913818,0.7165422439575195,0.09427984803915024,0.12038591504096985,69478.9375,1.0806347131729126,,,,,,
-0.6868943572044373,0.7036181688308716,0.09225477278232574,0.11770997941493988,64239.625,1.0588300228118896,34,314,,,,,,,,,,,,
,,,,,,34,314,-0.6601329445838928,0.7144701480865479,0.09380987286567688,0.1205739825963974,73448.5703125,1.0761637687683105,,,,,,
-0.6575216054916382,0.7162505388259888,0.09450481086969376,0.12079557031393051,65650.7578125,1.085019588470459,35,323,,,,,,,,,,,,
,,,,,,35,323,-0.6718936562538147,0.7041480541229248,0.09322959929704666,0.11938396841287613,53558.54296875,1.0676287412643433,,,,,,
-0.6753792762756348,0.7059457898139954,0.09225735068321228,0.1184859424829483,63916.3828125,1.0613362789154053,36,332,,,,,,,,,,,,
,,,,,,36,332,-0.674370527267456,0.7032566666603088,0.09274096041917801,0.11892986297607422,65278.015625,1.0645298957824707,,,,,,
-0.6773245930671692,0.7066124081611633,0.09243213385343552,0.11863795667886734,65475.09765625,1.0642294883728027,37,341,,,,,,,,,,,,
,,,,,,37,341,-0.6658086180686951,0.708424985408783,0.09306446462869644,0.11923248320817947,61357.14453125,1.0676664113998413,,,,,,
,,,,,,38,349,,,,,,,-0.5505980849266052,0.828788161277771,0.09827543795108795,0.12881115078926086,87616.9453125,1.1495842933654785
-0.6753529906272888,0.7034593224525452,0.09271947294473648,0.11845806986093521,49546.1328125,1.0640718936920166,38,350,,,,,,,,,,,,
,,,,,,38,350,-0.6680566072463989,0.7199179530143738,0.0933084711432457,0.11955919861793518,70502.6328125,1.0735418796539307,,,,,,
-0.6684952974319458,0.7143776416778564,0.09315552562475204,0.11932757496833801,66366.0703125,1.0717291831970215,39,359,,,,,,,,,,,,
,,,,,,39,359,-0.6710430383682251,0.7035036683082581,0.09243816137313843,0.11883249878883362,40393.2890625,1.0601459741592407,,,,,,
-0.6741247177124023,0.7110090255737305,0.0928262397646904,0.11890578269958496,70596.5,1.0649752616882324,40,368,,,,,,,,,,,,
,,,,,,40,368,-0.6643421649932861,0.7113214135169983,0.0939752534031868,0.12044867873191833,66899.46875,1.081311821937561,,,,,,
-0.6739298701286316,0.7130743265151978,0.09284272789955139,0.1191539466381073,70265.3359375,1.0657992362976074,41,377,,,,,,,,,,,,
,,,,,,41,377,-0.6861957311630249,0.7103695869445801,0.09189868718385696,0.11799141764640808,69778.8203125,1.0560240745544434,,,,,,
-0.6653777956962585,0.7065415978431702,0.09365100413560867,0.12010174244642258,65217.578125,1.0771737098693848,42,386,,,,,,,,,,,,
,,,,,,42,386,-0.6665775775909424,0.708242654800415,0.09370413422584534,0.11976979672908783,61301.484375,1.078607201576233,,,,,,
-0.6883053183555603,0.7012385725975037,0.09129127860069275,0.1173035204410553,50164.3046875,1.0492507219314575,43,395,,,,,,,,,,,,
,,,,,,43,395,-0.6619575023651123,0.7048395872116089,0.0943799540400505,0.12047643214464188,52526.671875,1.0823391675949097,,,,,,
,,,,,,44,399,,,,,,,-0.6156968474388123,0.8403425812721252,0.0957007184624672,0.1247931495308876,85994.1953125,1.0879908800125122
-0.6746523976325989,0.7077664732933044,0.09316150099039078,0.11926945298910141,49880.625,1.0678027868270874,44,404,,,,,,,,,,,,
,,,,,,44,404,-0.6775109171867371,0.715735912322998,0.09233726561069489,0.11857739835977554,54723.05859375,1.0601067543029785,,,,,,
-0.6815389394760132,0.7082764506340027,0.0928742066025734,0.11892979592084885,69010.0,1.067622184753418,45,413,,,,,,,,,,,,
,,,,,,45,413,-0.6818217635154724,0.6994742751121521,0.09258759766817093,0.11855498701334,67765.4609375,1.0646891593933105,,,,,,
-0.6946651935577393,0.705480694770813,0.09134379029273987,0.11657765507698059,65056.5,1.0509932041168213,46,422,,,,,,,,,,,,
,,,,,,46,422,-0.6708020567893982,0.7002449035644531,0.09284210205078125,0.11901647597551346,66055.359375,1.0689748525619507,,,,,,
-0.6772124767303467,0.7083237171173096,0.09244203567504883,0.11865629255771637,58378.453125,1.0619103908538818,47,431,,,,,,,,,,,,
,,,,,,47,431,-0.69185471534729,0.710766077041626,0.09212806820869446,0.11743254214525223,60749.04296875,1.0595879554748535,,,,,,
-0.6831395626068115,0.7152790427207947,0.09223710745573044,0.1188771203160286,63581.47265625,1.058472752571106,48,440,,,,,,,,,,,,
,,,,,,48,440,-0.6749494075775146,0.7107552886009216,0.09295491874217987,0.11851583421230316,66185.21875,1.0680012702941895,,,,,,
,,,,,,49,449,,,,,,,-0.5903611779212952,0.7513924837112427,0.09903822839260101,0.12943057715892792,215468.734375,1.128950595855713
-0.6865202784538269,0.7066551446914673,0.09199771285057068,0.11801111698150635,66033.4765625,1.057336449623108,49,449,,,,,,,,,,,,
,,,,,,49,449,-0.6722323894500732,0.7098479270935059,0.09298107028007507,0.11931606382131577,67908.84375,1.0706686973571777,,,,,,
-0.679450511932373,0.7149232625961304,0.09251683950424194,0.11933685839176178,57647.15234375,1.0636680126190186,50,458,,,,,,,,,,,,
,,,,,,50,458,-0.6901056170463562,0.7033159732818604,0.0917305275797844,0.11753242462873459,66667.0703125,1.0547266006469727,,,,,,
-0.6810024976730347,0.7077937126159668,0.0930841937661171,0.1190653145313263,47963.91796875,1.07127046585083,51,467,,,,,,,,,,,,
,,,,,,51,467,-0.6902719140052795,0.6933642029762268,0.09116274118423462,0.11702398210763931,63965.1171875,1.0440328121185303,,,,,,
-0.693236231803894,0.7112683653831482,0.09191687405109406,0.1176166906952858,61590.14453125,1.0585355758666992,52,476,,,,,,,,,,,,
,,,,,,52,476,-0.6974893808364868,0.7013410329818726,0.09183791279792786,0.11708346009254456,68351.9453125,1.0542818307876587,,,,,,
-0.711275041103363,0.6904488205909729,0.09079157561063766,0.11626240611076355,57423.68359375,1.0419281721115112,53,485,,,,,,,,,,,,
,,,,,,53,485,-0.6837084889411926,0.6945406198501587,0.09169378876686096,0.11776658147573471,66292.0,1.0529117584228516,,,,,,
-0.6976606845855713,0.707603394985199,0.09126919507980347,0.11723259836435318,70686.734375,1.0527580976486206,54,494,,,,,,,,,,,,
